CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3109556	1614757	CHEMBL3109556	1614757		10f	361.48	5.2	56.19	1	Cc1ccc(cc1)C2(NC(=N)N(C3CCCCC3)C2=O)c4ccc(C)cc4	13891342	IC50	=	1260	nM	5.9			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1286907	CHEMBL3110821	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in RBV after 72 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76635	CHEMBL3108756		ACS Med. Chem. Lett.	2014	5	1	89			
CHEMBL3353312	1817419	CHEMBL3353312	1817419		6u	281.31	3.21	49.77	0	COc1ccc2N(O)C(=O)C(=Cc2c1)c3ccccc3C	14971664	IC50	=	1300	nM	5.89			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3353305	1817412	CHEMBL3353305	1817412		6n	317.34	3.64	49.77	0	COc1ccc2N(O)C(=O)C(=Cc2c1)c3cccc4ccccc34	14971657	IC50	=	1300	nM	5.89			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3402992	1833209	CHEMBL3402992	1833209		24	572.65	3.46	115.38	1	CC[C@@H](C)[C@H](N1C(=O)c2ccccc2C1=O)C(=O)N3CCN(CC3)C(=O)[C@H]([C@H](C)CC)N4C(=O)c5ccccc5C4=O	15183795	IC50	=	1390	nM	5.86			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1465117	CHEMBL3405449	F	Antimicrobial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 42 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis in presence of 25 ng/ml	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3353309	1817416	CHEMBL3353309	1817416		6r	305.3	3.86	40.54	0	ON1C(=O)C(=Cc2c(F)cccc12)c3cccc4ccccc34	14971661	IC50	=	1400	nM	5.85			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3087893	1605375	CHEMBL3087893	1605375		3e	321.33	2.77	75.63	0	Cc1ccc(NC(=O)C2=C(O)C=C(OC2=O)c3ccccc3)cc1	13836545	IC50	=	1420	nM	5.85			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1275216	CHEMBL3091119	F	Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76085	CHEMBL3085730	24211636	Eur. J. Med. Chem.	2013	70		607			
CHEMBL3109537	1614738	CHEMBL3109537	1614738		8j	353.41	3.06	74.65	0	COc1ccc(cc1)C2(NC(=N)N(C(C)C)C2=O)c3ccc(OC)cc3	13891362	IC50	=	1660	nM	5.78			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1286907	CHEMBL3110821	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in RBV after 72 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76635	CHEMBL3108756		ACS Med. Chem. Lett.	2014	5	1	89			
CHEMBL3344516	1796680	CHEMBL3344516	1796680		1	391.89	5.18	45.23	1	Clc1ccc2nc(NCCN3CCCCC3)c4C(=O)c5ccccc5c4c2c1	15083311	IC50	=	1713	nM	5.77			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1437053	CHEMBL3390205	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human type A-positive red blood cells assessed as growth inhibition after 72 hrs by spectrophotometrically	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89596	CHEMBL3351756	25311562	Bioorg. Med. Chem.	2014	22	21	5757			
CHEMBL3358133	1822288	CHEMBL3558722	1940568		10	680.88	1.8	186.48	1	CC[C@H](C)[C@H]([NH+](C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)\C=C\C(=O)N[C@@H](C)C(=O)N1C[C@@H](O)C[C@H]1C(=O)OC.[O-]C(=O)C(F)(F)F	15121654	IC50	=	1900	nM	5.72			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1435074	CHEMBL3388291	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes by [3H]-hypoxanthine incorporation assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89734	CHEMBL3351948	25412465	J. Med. Chem.	2014	57	24	10557			
CHEMBL3329575	1788562	CHEMBL3329575	1788562		7a	610.61	2.03	172.63	2	CC(=O)OC[C@H]1O[C@@H](CC(=O)\C=C\c2cccc(NC(=O)Nc3ccccc3)c2)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C	15127419	IC50	=	2290	nM	5.64			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1454180	CHEMBL3363210	F	Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90818	CHEMBL3351535	25147607	ACS Med. Chem. Lett.	2014	5	8	878			
CHEMBL3338924	1793429	CHEMBL3338924	1793429		7b	584.72	5.81	79.44	2	Cc1ccc2c(c1)[C@H]3O[C@H](COCc4ccccc4)[C@@H](OCc5ccccc5)[C@H](OCc6ccccc6)[C@H]3CS2(=O)=O	15119914	IC50	=	2320	nM	5.63			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1438359	CHEMBL3382422	F	Antimalarial activity against Plasmodium falciparum 3D7 after 48 hrs by parasite lactate dehydrogenase assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89443	CHEMBL3352507	25255435	Eur. J. Med. Chem.	2014	87		197			
CHEMBL3338927	1793432	CHEMBL3338927	1793432		7e	584.72	5.81	79.44	2	Cc1cccc2[C@H]3O[C@H](COCc4ccccc4)[C@@H](OCc5ccccc5)[C@H](OCc6ccccc6)[C@H]3CS(=O)(=O)c12	15119911	IC50	=	2340	nM	5.63			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1438359	CHEMBL3382422	F	Antimalarial activity against Plasmodium falciparum 3D7 after 48 hrs by parasite lactate dehydrogenase assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89443	CHEMBL3352507	25255435	Eur. J. Med. Chem.	2014	87		197			
CHEMBL3261883	1746846	CHEMBL3261883	1746846		6	345.56	5.27	21.26	1	CC(=CCC\C(=C\CNCCCOC1C2CC3CC(CC1C3)C2)\C)C	14651656	IC50	=	2400	nM	5.62			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1352746	CHEMBL3267780	F	Antimicrobial activity against Plasmodium falciparum 3D7 by intraerythrocytic assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83048	CHEMBL3259693	24568559	J. Med. Chem.	2014	57	7	3126			
CHEMBL561057	555040	CHEMBL561057	555040		1, SQ109	330.55	4.94	24.06	0	CC(=CCC\C(=C\CNCCNC1C2CC3CC(CC1C3)C2)\C)C	14651652	IC50	=	3000	nM	5.52			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1352746	CHEMBL3267780	F	Antimicrobial activity against Plasmodium falciparum 3D7 by intraerythrocytic assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83048	CHEMBL3259693	24568559	J. Med. Chem.	2014	57	7	3126			
CHEMBL3260207	1745153	CHEMBL3260207	1745153		1b	264.32	3.97	26.53	0	COc1ccc2c(c1)nc(\C=C\C=C\C)c3cccn23	14668020	IC50	=	3300	nM	5.48			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1347469	CHEMBL3268261	F	Antimicrobial activity against chloroquine and mefloquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR Green I assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83300	CHEMBL3259800	24858543	Eur. J. Med. Chem.	2014	81		378			
CHEMBL3353315	1817422	CHEMBL3353315	1817422		6x	269.27	3.44	40.54	0	Cc1ccccc1C2=Cc3cc(F)ccc3N(O)C2=O	14971667	IC50	=	4800	nM	5.32			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3109546	1614747	CHEMBL3109546	1614747		9c	394.47	1.91	86.68	0	COc1ccc(cc1)C2(NC(=N)N(C3CCNCC3)C2=O)c4ccc(OC)cc4	13891352	IC50	>	5000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1286907	CHEMBL3110821	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in RBV after 72 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76635	CHEMBL3108756		ACS Med. Chem. Lett.	2014	5	1	89			
CHEMBL3409899	1836671	CHEMBL3409899	1836671		66	666.78	3.37	141.66	1	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@H](C(=O)N2CCN=C2COc3ccc(F)cc3)c4ccccc4	15199119	IC50	>	5000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1468094	CHEMBL3413867	F	Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR green assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91458	CHEMBL3407376	25840796	Bioorg. Med. Chem.	2015	23	9	2221			
CHEMBL3329579	1788566	CHEMBL3329579	1788566		7e	610.61	2.03	172.63	2	CC(=O)OC[C@H]1O[C@@H](CC(=O)\C=C\c2ccc(NC(=O)Nc3ccccc3)cc2)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C	15127423	IC50	=	5270	nM	5.28			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1454180	CHEMBL3363210	F	Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90818	CHEMBL3351535	25147607	ACS Med. Chem. Lett.	2014	5	8	878			
CHEMBL3344525	1796689	CHEMBL3344525	1796689		11	408.88	4.01	69.98	0	O\N=C\1/c2ccccc2c3c1c(NCCN4CCOCC4)nc5cc(Cl)ccc35	15083317	IC50	=	5390	nM	5.27			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1437053	CHEMBL3390205	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human type A-positive red blood cells assessed as growth inhibition after 72 hrs by spectrophotometrically	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89596	CHEMBL3351756	25311562	Bioorg. Med. Chem.	2014	22	21	5757			
CHEMBL3238462	1737016	CHEMBL3238462	1737016		5k	565.54	7.29	72.39	2	CCOC(=O)C1=CN(Cc2ccc(F)cc2)c3ccc4nc(c5ccc(F)cc5)c(nc4c3C1=O)c6ccc(F)cc6	14599600	IC50	=	7590	nM	5.12			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL3353303	1817410	CHEMBL3353303	1817410		6l	267.28	2.73	49.77	0	COc1ccccc1C2=Cc3ccccc3N(O)C2=O	14971655	IC50	=	7600	nM	5.12			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444305	CHEMBL3380888	F	Antiplasmodial activity against Plasmodium falciparum 3D7 incubated for 36 to 42 hrs by Giemsa staining method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90074	CHEMBL3351258	25544370	Bioorg. Med. Chem. Lett.	2015	25	3	607			
CHEMBL3260215	1745161	CHEMBL3260215	1745161		1j	306.4	5.34	26.53	1	CCCC\C=C\C=C\c1nc2cc(OC)ccc2n3cccc13	14668028	IC50	=	8900	nM	5.05			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1347469	CHEMBL3268261	F	Antimicrobial activity against chloroquine and mefloquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR Green I assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83300	CHEMBL3259800	24858543	Eur. J. Med. Chem.	2014	81		378			
CHEMBL3410469	1837247	CHEMBL3410469	1837247		4cE	682.6	3.67	175.48	2	CN(OC(=O)N1CCOCC1)C(=O)CCC(c2ccc(F)c(F)c2)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C	15192783	IC50	>	10000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
CHEMBL3103563	1611636	CHEMBL3103563	1611636		21	311.37	3.78	59.31	0	CCCCNC(=O)c1ccc(\C=C\C(=O)c2oc(C)cc2)cc1	13886132	IC50	=	10000	nM	5			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1283898	CHEMBL3106511	F	Antimalarial activity against Plasmodium falciparum 3D7 after 48 hrs by LDH colorimetric assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76600	CHEMBL3102808	24411478	Bioorg. Med. Chem.	2014	22	3	1128			
CHEMBL3219639	1726031	CHEMBL3219639	1726031		12a	262.26	2.61	62.12	0	O=C1C(=CNc2ccc(Oc3ccccc3)cc12)C#N	14545603	IC50	>	10000	nM				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1330156	CHEMBL3223784	F	Antimalarial activity against wild type Plasmodium falciparum 3D7 assessed as growth inhibition	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81832	CHEMBL3217655		MedChemComm	2012	3	1	39			
CHEMBL3114088	1617053	CHEMBL3139307	1628638		13, VAM2-13	394.47	3.59	81.4	0	Br.[O-][N+](=O)c1ccc2N(CCCCCN3CCc4ccccc4C3)CC(=O)Nc2c1	13910785	IC50	>	10000	ug.mL-1			Outside typical range	0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1291179	CHEMBL3116668	F	Antimalarial activity against intraerythrocytic asexual stage of Plasmodium falciparum 3D7 assessed as inhibition of [G-3H]-hypoxanthine uptake by semiautomated microdilution method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76764	CHEMBL3112492	24513185	Bioorg. Med. Chem.	2014	22	5	1568			
CHEMBL3409912	1836684	CHEMBL3409912	1836684		79	681.84	4.45	129.31	1	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N3CCC[C@H]3COc4ccc(F)cc4	15199157	IC50	=	10200	nM	4.99			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1468094	CHEMBL3413867	F	Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes after 48 hrs by SYBR green assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91458	CHEMBL3407376	25840796	Bioorg. Med. Chem.	2015	23	9	2221			
CHEMBL3310175	1779272	CHEMBL3310175	1779272		2	314.42	.83	98.66	0	CCCCCNC(=O)CCNC(=O)[C@H](O)[C@](C)(CO)CC=C	15055009	IC50	=	13000	nM	4.89			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1449459	CHEMBL3373875	F	Antimicrobial activity against chloroquine-sensitive Plasmodium falciparum 3D7 ring stage parasite assessed as reduction in parasite proliferation after 96 hrs in presence of 50 uM pantothenate by SYBR Safe DNA gel staining based assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90402	CHEMBL3352628	24986662	Bioorg. Med. Chem. Lett.	2014	24	15	3274			
CHEMBL3329594	1788581	CHEMBL3329594	1788581		8i	458.53	2.35	163.36	1	OC[C@H]1O[C@@H](CC(=O)\C=C\c2cccc(NC(=S)Nc3ccccc3)c2)[C@@H](O)[C@@H](O)[C@@H]1O	15127438	IC50	=	13070	nM	4.88			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1454180	CHEMBL3363210	F	Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90818	CHEMBL3351535	25147607	ACS Med. Chem. Lett.	2014	5	8	878			
CHEMBL3238449	1737003	CHEMBL3238449	1737003		3b	503.5	5.78	90.41	2	CCOC(=O)C(=CNc1ccc2nc(c3ccc(F)cc3)c(nc2c1)c4ccc(F)cc4)C(=O)OCC	14599587	IC50	=	21300	nM	4.67			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL3238450	1737004	CHEMBL3238450	1737004		4a	421.45	5.34	85.2	1	CCOC(=O)c1cnc2ccc3nc(c4ccccc4)c(nc3c2c1O)c5ccccc5	14599588	IC50	=	29800	nM	4.53			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL3402980	1833196	CHEMBL3402980	1833196		10	362.42	3.09	57.69	0	O=C([C@H](Cc1ccccc1)N2C(=O)c3ccccc3C2=O)N4CCCCC4	15183816	IC50	=	36050	nM	4.44			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1465107	CHEMBL3405439	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 48 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3233230	1731731	CHEMBL3233230	1731731		6i	485.48	6.25	83.39	1	CCCCN1C=C(C(=O)O)C(=O)c2c1ccc3nc(c4ccc(F)cc4)c(nc23)c5ccc(F)cc5	14599610	IC50	=	40400	nM	4.39			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338149	CHEMBL3242157	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 50 hrs by SYBR Green1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82233	CHEMBL3232776	24650715	Eur. J. Med. Chem.	2014	77		280			
CHEMBL3236255	1734786	CHEMBL3236255	1734786		34	297.28	.72	61.77	0	Fc1cccc(CNC(=O)C2=CN=C3C=CC=CN3C2=O)c1	14580108	IC50	=	43000	nM	4.37			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1336160	CHEMBL3241120	F	Antimalarial activity against erythrocytic stages of chloroquine-sensitive Plasmodium falciparum 3D7 infected in human O-positive erythrocytes after 48 hrs by SYBR Green-I fluorescence-based method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82351	CHEMBL3232972	24763263	Eur. J. Med. Chem.	2014	79		422			
